动账时间,动帐流水号,动账方向,动账金额,动账账户,动账场景,计费类型,子订单号,订单号,售后编号,下单时间,商品ID,商品名称,达人ID,达人名称,订单类型,订单实付应结,运费实付,实际平台补贴_运费,实际平台补贴,其他平台补贴,以旧换新抵扣,政府补贴平台垫资,实际达人补贴,实际抖音支付补贴,实际抖音月付营销补贴,银行补贴,订单退款,平台服务费,佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,是否免佣,免佣金额,商户主体名称,备注
2026-03-10 03:46:03,'2026031003455913255849062628,入账,18.99,聚合账户,货款结算入账,小店自卖,'6924520899776315119,'6924520899776315119,'SS76143852644631393380125,2026-02-27 09:24:51,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,19.99,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:46:11,'2026031003460906674680822628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924520884401372911,'6924520884401372911,'SS76143852597084534170144,2026-02-27 09:26:41,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:46:15,'2026031003461105382146832628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924523246551793391,'6924523246551793391,'SS76143876176608463880219,2026-02-27 09:16:28,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:46:19,'2026031003461523201877112628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924520901335547631,'6924520901335547631,'SS76143852579555292570030,2026-02-27 09:18:00,'3805374372856856962,2026新款海豚冲电泡泡机爆款卡通七彩泡泡机创意灯光连发泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:46:28,'2026031003462416348492992628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924525042334596787,'6924525042334596787,'SS76143900556170857300050,2026-02-27 07:00:18,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:46:45,'2026031003464219049559562628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924533916344417657,'6924533916344417657,'SS76143928296325780840208,2026-02-27 08:14:00,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:46:47,'2026031003464423538734492628,入账,94.95,聚合账户,货款结算入账,小店自卖,'6924523187467222767,'6924523187467222767,'SS76143852687637919240020,2026-02-27 09:10:30,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,99.95,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:46:51,'2026031003464733433193342628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527460678467516,'6924527460678467516,'SS76143923638637573380203,2026-02-27 07:34:36,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:46:53,'2026031003465028356282982628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527498335584151,'6924527498335584151,'SS76143937805437672960203,2026-02-27 08:11:35,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:47:00,'2026031003465512296686582628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924527614687149807,'6924527614687149807,'SS76143852606543306750031,2026-02-27 09:26:09,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:47:00,'2026031003465717292867072628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924534040400527087,'6924534040400527087,'SS76143852597087319450130,2026-02-27 09:16:48,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:47:01,'2026031003465805160514972628,入账,94.95,聚合账户,货款结算入账,小店自卖,'6924532141405011695,'6924532141405011695,'SS76143852596773527450133,2026-02-27 09:08:53,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,99.95,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:47:23,'2026031003472031291477112628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924520717371932034,'6924520717371932034,'SS76143923467069033300163,2026-02-27 07:50:57,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:47:24,'2026031003472037669276252628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924527613685628655,'6924527613685628655,'SS76143852640895186180085,2026-02-27 09:26:23,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:47:42,'2026031003473823334259622628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924523226736393967,'6924523226736393967,'SS76143852640895022340239,2026-02-27 09:24:20,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:48:10,'2026031003480641568345872628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924520716627443434,'6924520716627443434,'SS76143928353538586140011,2026-02-27 07:28:06,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:48:11,'2026031003480822449364912628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527450523794723,'6924527450523794723,'SS76143923585711805530026,2026-02-27 07:32:15,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,4.99,0,0,5,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:48:11,'2026031003480720597355882628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924527613591977711,'6924527613591977711,'SS76143876243168463880212,2026-02-27 09:16:39,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:48:19,'2026031003481537554140222628,入账,18.99,聚合账户,货款结算入账,小店自卖,'6924520902364069615,'6924520902364069615,'SS76143852639089789530078,2026-02-27 09:24:58,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,19.99,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:48:53,'2026031003484925128471472628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924541654946708995,'6924541654946708995,'SS76143928361294402960065,2026-02-28 06:56:11,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:49:15,'2026031003491125881316032628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924523244617498351,'6924523244617498351,'SS76143852688245885900025,2026-02-27 09:26:03,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:49:16,'2026031003491106256277002628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924523120201334464,'6924523120201334464,'SS76143937905287831140074,2026-02-27 08:14:57,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:49:37,'2026031003493402526090652628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527470361476539,'6924527470361476539,'SS76143923452754168750097,2026-02-27 07:24:29,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:49:40,'2026031003493712044375132628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924533926891781276,'6924533926891781276,'SS76143928282522301790159,2026-02-27 07:44:12,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,5.99,0,0,4,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:49:57,'2026031003495422943380742628,入账,37.98,聚合账户,货款结算入账,小店自卖,'6924527635558792943,'6924527635558792943,'SS76143852600557286940186,2026-02-27 09:27:28,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,,,普通订单,39.98,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-10 03:54:09,'2026031003540516534249302628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924546450795297804,'6924546450795297804,'SS76143843629051579150133,2026-02-28 06:52:16,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:54:09,'2026031003540508140398232628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6924544108518734860,'6924544108518734860,'SS76143843361553293180230,2026-02-28 06:39:46,'3805374372856856962,2026新款海豚冲电泡泡机爆款卡通七彩泡泡机创意灯光连发泡泡枪,'1400117048905447,欣晴玩具,普通订单,14.99,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:54:09,'2026031003540431842634642628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527475507756196,'6924527475507756196,'SS76143937825414515350110,2026-02-27 08:11:03,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:54:09,'2026031003540508061099672628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950919436281320979,'6950919436281320979,'SS76143937812538990490213,2026-02-27 08:04:43,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 03:54:09,'2026031003540437718267222628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950905855028958359,'6950905855028958359,'SS76143937981522621940019,2026-02-27 07:23:59,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:05:22,'2026031004051933515113232628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950927963595937417,'6950927963595937417,'SS76143903685461489000072,2026-02-27 08:00:54,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:07:39,'2026031004073629320361112628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924525086773312880,'6924525086773312880,'SS76143928381184578830250,2026-02-27 07:34:20,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:17:10,'2026031004170630294513152628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527428459462223,'6924527428459462223,'SS76142960755207418940189,2026-02-27 06:50:53,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:19:16,'2026031004191322693524572628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950883700834506140,'6950883700834506140,'SS76118915673642278940162,2026-02-25 09:09:45,'3805185742188183703,2026新年小马电动牵绳玩具灯光音乐会走动小马趣味投影宠物玩具,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:19:23,'2026031004192003328084572628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527453289676272,'6924527453289676272,'SS76143900498749852160085,2026-02-27 06:52:36,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:20:05,'2026031004200131636523922628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950921327656048597,'6950921327656048597,'SS76143937820330890740013,2026-02-27 08:15:28,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:20:38,'2026031004203632264522662628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950921261941528401,'6950921261941528401,'SS76143928367121697740131,2026-02-27 07:34:01,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:21:49,'2026031004214612585415952628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950932623088162758,'6950932623088162758,'SS76143928347589186660032,2026-02-27 08:03:43,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:23:14,'2026031004231123447475292628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924529715357646280,'6924529715357646280,'SS76143937919271286170174,2026-02-27 08:09:28,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:24:04,'2026031004240018213156102628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950919459228161201,'6950919459228161201,'SS76143937845622912350196,2026-02-27 08:06:50,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:25:26,'2026031004252332507335942628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924520714454989869,'6924520714454989869,'SS76143923465281541520207,2026-02-27 07:35:09,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:25:36,'2026031004253305621358582628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950930079065511380,'6950930079065511380,'SS76143928383311710810057,2026-02-27 07:35:15,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:26:18,'2026031004261506713024512628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924533854447566124,'6924533854447566124,'SS76143928282273881940020,2026-02-27 07:14:19,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:28:23,'2026031004282035067666182628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6924555427177462796,'6924555427177462796,'SS76143843576707527830050,2026-02-28 06:31:41,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,14.99,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 04:30:30,'2026031004302530369882142628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6924555435288329888,'6924555435288329888,'SS76143880005331689460204,2026-02-28 07:02:42,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,14.99,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
